date,time,comp,round,day,venue,result,gf,ga,opponent,xg,xga,poss,attendance,captain,formation,referee,match report,notes,sh,sot,dist,pk,pkatt,season,team,venue_code,opp_code,match_importance,Group stage_count,Round of 16_count,Quarter-finals_count,Semi-finals_count,Final_count,gf_rolling,ga_rolling,xg_rolling,xga_rolling,poss_rolling,sh_rolling,sot_rolling,dist_rolling,pk_rolling,pkatt_rolling,target,h2h_wins,h2h_losses,h2h_draws,win_streak,loss_streak
2016-06-27,21:00,UEFA Euro,Round of 16,Mon,Neutral,L,1,2,is Iceland,0.0,0.0,68.0,33901.0,Wayne Rooney,4-3-3,Damir Skomina,Match Report,0,18.0,4.0,0.0,1,1,2016,England,2,16,2,15,2.0,3.0,1.0,1.0,1.0,1.0,0.0,0.0,65.33333333333333,22.333333333333332,4.666666666666667,0.0,0.3333333333333333,0.3333333333333333,0,0,0,0,2.0,1.0
2016-06-27,18:00,UEFA Euro,Round of 16,Mon,Neutral,L,0,2,it Italy,0.0,0.0,59.0,76165.0,Sergio Ramos,4-3-3,Cüneyt Çakιr,Match Report,0,14.0,5.0,0.0,0,0,2016,Spain,2,17,2,18,2.0,4.0,3.0,2.0,1.3333333333333333,1.3333333333333333,0.0,0.0,62.666666666666664,16.0,4.666666666666667,0.0,0.0,0.3333333333333333,0,2,0,1,2.0,1.0
2016-06-30,21:00,UEFA Euro,Quarter-finals,Thu,Neutral,W,1,1,pl Poland,0.0,0.0,48.0,62940.0,Cristiano Ronaldo,4-1-3-2,Felix Brych,Match Report,Portugal won on penalty kicks following extra time,19.0,5.0,0.0,0,0,2016,Portugal,2,23,3,18,2.0,5.0,4.0,2.0,1.6666666666666667,1.3333333333333333,0.0,0.0,50.666666666666664,15.333333333333334,4.333333333333333,0.0,0.0,0.0,1,0,0,0,3.0,0.0
2016-06-30,21:00,UEFA Euro,Quarter-finals,Thu,Neutral,L,1,1,pt Portugal,0.0,0.0,52.0,62940.0,Robert Lewandowski,4-4-1-1,Felix Brych,Match Report,Portugal won on penalty kicks following extra time,14.0,5.0,0.0,0,0,2016,Poland,2,24,3,12,1.0,1.0,0.0,0.0,1.0,0.6666666666666666,0.0,0.0,43.333333333333336,14.333333333333334,4.333333333333333,0.0,0.0,0.0,0,0,0,0,0.0,3.0
2016-07-01,21:00,UEFA Euro,Quarter-finals,Fri,Neutral,L,1,3,wls Wales,0.0,0.0,54.0,45936.0,Eden Hazard,4-2-3-1,Damir Skomina,Match Report,0,14.0,5.0,0.0,0,0,2016,Belgium,2,34,3,9,2.0,2.0,0.0,0.0,2.0,1.0,0.0,0.0,49.666666666666664,20.0,9.0,0.0,0.0,0.0,0,0,0,0,3.0,0.0
2016-07-01,21:00,UEFA Euro,Quarter-finals,Fri,Neutral,W,3,1,be Belgium,0.0,0.0,46.0,45936.0,Ashley Williams,3-5-1-1,Damir Skomina,Match Report,0,15.0,7.0,0.0,0,0,2016,Wales,2,2,3,6,2.0,1.0,1.0,0.0,2.3333333333333335,0.3333333333333333,0.0,0.0,51.0,13.666666666666666,6.666666666666667,0.0,0.0,0.0,1,0,0,0,3.0,0.0
2016-07-02,21:00,UEFA Euro,Quarter-finals,Sat,Neutral,L,1,1,de Germany,0.0,0.0,38.0,38764.0,Gianluigi Buffon,3-5-2,Viktor Kassai,Match Report,Germany won on penalty kicks following extra time,12.0,3.0,0.0,1,1,2016,Italy,2,6,3,18,2.0,5.0,3.0,3.0,1.0,0.6666666666666666,0.0,0.0,43.666666666666664,9.333333333333334,3.6666666666666665,0.0,0.3333333333333333,0.3333333333333333,0,1,0,0,1.0,2.0
2016-07-02,21:00,UEFA Euro,Quarter-finals,Sat,Neutral,W,1,1,it Italy,0.0,0.0,62.0,38764.0,Manuel Neuer,3-4-3,Viktor Kassai,Match Report,Germany won on penalty kicks following extra time,12.0,3.0,0.0,0,0,2016,Germany,2,17,3,18,2.0,3.0,3.0,1.0,1.6666666666666667,0.3333333333333333,0.0,0.0,67.33333333333333,20.333333333333332,6.333333333333333,0.0,0.0,0.3333333333333333,1,0,1,0,0.0,3.0
2016-07-03,21:00,UEFA Euro,Quarter-finals,Sun,Home,W,5,2,is Iceland,0.0,0.0,61.0,76833.0,Hugo Lloris,4-2-3-1,Björn Kuipers,Match Report,0,15.0,8.0,0.0,0,0,2016,France,1,16,3,18,2.0,4.0,2.0,2.0,2.3333333333333335,1.0,0.0,0.0,56.333333333333336,18.0,7.666666666666667,0.0,0.0,0.0,1,0,0,0,1.0,1.0
2016-07-03,21:00,UEFA Euro,Quarter-finals,Sun,Away,L,2,5,fr France,0.0,0.0,39.0,76833.0,Aron Gunnarsson,4-4-2,Björn Kuipers,Match Report,0,11.0,5.0,0.0,0,0,2016,Iceland,0,11,3,3,1.0,1.0,0.0,0.0,2.0,2.3333333333333335,0.0,0.0,34.0,10.0,4.333333333333333,0.0,0.0,0.0,0,0,0,0,0.0,3.0
2016-07-06,21:00,UEFA Euro,Semi-finals,Wed,Neutral,L,0,2,pt Portugal,0.0,0.0,56.0,55679.0,Ashley Williams,5-3-2,Jonas Eriksson,Match Report,0,9.0,3.0,0.0,0,0,2016,Wales,2,24,4,6,2.0,1.0,1.0,0.0,1.3333333333333333,1.0,0.0,0.0,52.666666666666664,10.333333333333334,3.6666666666666665,0.0,0.0,0.0,0,0,0,0,3.0,0.0
2016-07-06,21:00,UEFA Euro,Semi-finals,Wed,Neutral,W,2,0,wls Wales,0.0,0.0,44.0,55679.0,Cristiano Ronaldo,4-1-2-1-2◆,Jonas Eriksson,Match Report,0,18.0,6.0,0.0,0,0,2016,Portugal,2,34,4,18,2.0,5.0,4.0,2.0,1.3333333333333333,0.3333333333333333,0.0,0.0,44.333333333333336,14.333333333333334,4.333333333333333,0.0,0.0,0.0,1,0,0,0,2.0,1.0
2016-07-07,21:00,UEFA Euro,Semi-finals,Thu,Away,L,0,2,fr France,0.0,0.0,68.0,64078.0,Bastian Schweinsteiger,4-1-4-1,Nicola Rizzoli,Match Report,0,18.0,5.0,0.0,0,0,2016,Germany,0,11,4,18,2.0,3.0,3.0,1.0,1.3333333333333333,1.0,0.0,0.0,63.666666666666664,17.0,5.0,0.0,0.0,0.3333333333333333,0,0,0,0,0.0,3.0
2016-07-07,21:00,UEFA Euro,Semi-finals,Thu,Home,W,2,0,de Germany,0.0,0.0,32.0,64078.0,Hugo Lloris,4-2-3-1,Nicola Rizzoli,Match Report,0,16.0,6.0,0.0,1,1,2016,France,1,6,4,18,2.0,4.0,2.0,2.0,3.0,1.0,0.0,0.0,53.333333333333336,18.666666666666668,8.333333333333334,0.0,0.3333333333333333,0.3333333333333333,1,0,0,0,1.0,2.0
2016-07-10,21:00,UEFA Euro,Final,Sun,Away,W,1,0,fr France,0.0,0.0,44.0,75868.0,Cristiano Ronaldo,4-1-3-2,Mark Clattenburg,Match Report,Required Extra Time,10.0,3.0,0.0,0,0,2016,Portugal,0,11,5,18,2.0,5.0,4.0,2.0,1.3333333333333333,0.3333333333333333,0.0,0.0,45.333333333333336,15.666666666666666,4.666666666666667,0.0,0.0,0.0,1,0,1,0,0.0,1.0
2016-07-10,21:00,UEFA Euro,Final,Sun,Home,L,0,1,pt Portugal,0.0,0.0,56.0,75868.0,Hugo Lloris,4-2-3-1,Mark Clattenburg,Match Report,Required Extra Time,18.0,7.0,0.0,0,0,2016,France,1,24,5,18,2.0,4.0,2.0,2.0,2.3333333333333335,1.0,0.0,0.0,49.666666666666664,16.333333333333332,7.0,0.0,0.3333333333333333,0.3333333333333333,0,1,0,0,1.0,0.0
2021-06-11,21:00,UEFA Euro,Group stage,Fri,Home,W,3,0,tr Türkiye,1.9,0.6,64.0,12916.0,Giorgio Chiellini,4-3-3,Danny Makkelie,Match Report,0,24.0,8.0,18.4,0,0,2021,Italy,1,32,1,18,2.0,5.0,3.0,3.0,3.0,0.0,1.9,0.6,64.0,24.0,8.0,18.4,0.0,0.0,1,1,0,0,0.0,1.0
2021-06-11,21:00,UEFA Euro,Group stage,Fri,Away,L,0,3,it Italy,0.6,1.9,36.0,12916.0,Burak Yılmaz,4-1-4-1,Danny Makkelie,Match Report,0,3.0,0.0,13.8,0,0,2021,Turkiye,0,17,1,12,0.0,2.0,1.0,0.0,0.0,3.0,0.6,1.9,36.0,3.0,0.0,13.8,0.0,0.0,0,0,1,0,1.0,2.0
2021-06-12,17:00,UEFA Euro,Group stage,Sat,Neutral,D,1,1,wls Wales,2.1,0.4,64.0,8782.0,Granit Xhaka,3-4-1-2,Clément Turpin,Match Report,0,18.0,4.0,15.6,0,0,2021,Switzerland,2,34,1,12,2.0,1.0,0.0,0.0,1.0,1.0,2.1,0.4,64.0,18.0,4.0,15.6,0.0,0.0,0,0,0,0,2.0,1.0
2021-06-12,17:00,UEFA Euro,Group stage,Sat,Neutral,D,1,1,ch Switzerland,0.4,2.1,36.0,8782.0,Gareth Bale,4-1-4-1,Clément Turpin,Match Report,0,9.0,2.0,16.5,0,0,2021,Wales,2,4,1,6,2.0,1.0,1.0,0.0,1.0,1.0,0.4,2.1,36.0,9.0,2.0,16.5,0.0,0.0,0,0,0,0,1.0,2.0
2021-06-12,18:00,UEFA Euro,Group stage,Sat,Home,L,0,1,fi Finland,1.8,0.3,69.0,13790.0,Simon Kjær,4-3-3,Anthony Taylor,Match Report,0,21.0,5.0,17.6,0,1,2021,Denmark,1,10,1,12,1.0,2.0,1.0,0.0,0.0,1.0,1.8,0.3,69.0,21.0,5.0,17.6,0.0,1.0,0,0,0,0,2.0,1.0
2021-06-12,22:00,UEFA Euro,Group stage,Sat,Away,W,3,0,ru Russia,1.4,0.3,66.0,26264.0,Jan Vertonghen,3-4-3,Antonio Matéu Lahoz,Match Report,0,9.0,4.0,17.2,0,0,2021,Belgium,0,27,1,9,2.0,2.0,0.0,0.0,3.0,0.0,1.4,0.3,66.0,9.0,4.0,17.2,0.0,0.0,1,0,0,0,0.0,1.0
2021-06-12,22:00,UEFA Euro,Group stage,Sat,Home,L,0,3,be Belgium,0.3,1.4,34.0,26264.0,Artem Dzyuba,4-2-3-1,Antonio Matéu Lahoz,Match Report,0,5.0,1.0,20.3,0,0,2021,Russia,1,2,1,15,0.0,1.0,1.0,0.0,0.0,3.0,0.3,1.4,34.0,5.0,1.0,20.3,0.0,0.0,0,0,0,0,0.0,3.0
2021-06-12,18:00,UEFA Euro,Group stage,Sat,Away,W,1,0,dk Denmark,0.3,1.8,31.0,13790.0,Tim Sparv,5-3-2,Anthony Taylor,Match Report,0,1.0,1.0,8.2,0,0,2021,Finland,0,7,1,3,0.0,0.0,0.0,0.0,1.0,0.0,0.3,1.8,31.0,1.0,1.0,8.2,0.0,0.0,1,0,0,0,1.0,2.0
2021-06-13,14:00,UEFA Euro,Group stage,Sun,Away,L,0,1,eng England,0.4,1.5,51.0,18497.0,Luka Modrić,4-3-3,Daniele Orsato,Match Report,0,8.0,2.0,21.1,0,0,2021,Croatia,0,8,1,15,2.0,1.0,0.0,0.0,0.0,1.0,0.4,1.5,51.0,8.0,2.0,21.1,0.0,0.0,0,0,1,0,1.0,2.0
2021-06-13,14:00,UEFA Euro,Group stage,Sun,Home,W,1,0,hr Croatia,1.5,0.4,49.0,18497.0,Harry Kane,4-3-3,Daniele Orsato,Match Report,0,8.0,2.0,17.0,0,0,2021,England,1,13,1,15,2.0,3.0,1.0,1.0,1.0,0.0,1.5,0.4,49.0,8.0,2.0,17.0,0.0,0.0,1,1,0,0,0.0,3.0
2021-06-13,19:00,UEFA Euro,Group stage,Sun,Neutral,W,3,1,mk N. Macedonia,2.0,0.6,62.0,9082.0,David Alaba,3-1-4-2,Andreas Ekberg,Match Report,0,10.0,6.0,14.8,0,0,2021,Austria,2,19,1,9,1.0,0.0,0.0,0.0,3.0,1.0,2.0,0.6,62.0,10.0,6.0,14.8,0.0,0.0,1,0,0,0,0.0,3.0
2021-06-13,19:00,UEFA Euro,Group stage,Sun,Neutral,L,1,3,at Austria,0.6,2.0,38.0,9082.0,Goran Pandev,5-3-2,Andreas Ekberg,Match Report,0,7.0,2.0,18.6,0,0,2021,North-Macedonia,2,1,1,3,0.0,0.0,0.0,0.0,1.0,3.0,0.6,2.0,38.0,7.0,2.0,18.6,0.0,0.0,0,0,0,0,2.0,1.0
2021-06-13,21:00,UEFA Euro,Group stage,Sun,Away,L,2,3,nl Netherlands,0.5,1.5,38.0,15837.0,Andriy Yarmolenko,4-3-3,Felix Brych,Match Report,0,7.0,5.0,19.4,0,0,2021,Ukraine,0,21,1,9,1.0,1.0,0.0,0.0,2.0,3.0,0.5,1.5,38.0,7.0,5.0,19.4,0.0,0.0,0,0,0,0,2.0,1.0
2021-06-13,21:00,UEFA Euro,Group stage,Sun,Home,W,3,2,ua Ukraine,1.5,0.5,62.0,15837.0,Georginio Wijnaldum,3-4-1-2,Felix Brych,Match Report,0,15.0,7.0,17.5,0,0,2021,Netherlands,1,33,1,15,1.0,3.0,2.0,0.0,3.0,2.0,1.5,0.5,62.0,15.0,7.0,17.5,0.0,0.0,1,0,0,0,1.0,2.0
2021-06-14,14:00,UEFA Euro,Group stage,Mon,Away,W,2,0,sct Scotland,1.1,1.9,43.0,9847.0,Vladimír Darida,4-2-3-1,Daniel Siebert,Match Report,0,10.0,7.0,20.1,0,0,2021,Czechia,0,28,1,18,1.0,3.0,1.0,0.0,2.0,0.0,1.1,1.9,43.0,10.0,7.0,20.1,0.0,0.0,1,0,0,0,0.0,3.0
2021-06-14,17:00,UEFA Euro,Group stage,Mon,Neutral,L,1,2,sk Slovakia,1.4,0.4,58.0,12862.0,Robert Lewandowski,3-1-4-2,Ovidiu Hațegan,Match Report,0,17.0,3.0,19.5,0,0,2021,Poland,2,31,1,12,1.0,1.0,0.0,0.0,1.0,2.0,1.4,0.4,58.0,17.0,3.0,19.5,0.0,0.0,0,0,0,0,1.0,2.0
2021-06-14,17:00,UEFA Euro,Group stage,Mon,Neutral,W,2,1,pl Poland,0.4,1.4,42.0,12862.0,Marek Hamšík,4-2-3-1,Ovidiu Hațegan,Match Report,0,11.0,2.0,21.7,0,0,2021,Slovakia,2,23,1,6,1.0,0.0,0.0,0.0,2.0,1.0,0.4,1.4,42.0,11.0,2.0,21.7,0.0,0.0,1,0,0,0,3.0,0.0
2021-06-14,14:00,UEFA Euro,Group stage,Mon,Home,L,0,2,cz Czechia,1.9,1.1,57.0,9847.0,Andrew Robertson,3-5-2,Daniel Siebert,Match Report,0,19.0,4.0,15.7,0,0,2021,Scotland,1,5,1,3,0.0,0.0,0.0,0.0,0.0,2.0,1.9,1.1,57.0,19.0,4.0,15.7,0.0,0.0,0,0,0,0,1.0,2.0
2021-06-14,21:00,UEFA Euro,Group stage,Mon,Away,D,0,0,es Spain,1.2,2.3,16.0,10559.0,Sebastian Larsson,4-4-2,Slavko Vinčič,Match Report,0,4.0,0.0,15.7,0,0,2021,Sweden,0,9,1,18,1.0,1.0,0.0,0.0,0.0,0.0,1.2,2.3,16.0,4.0,0.0,15.7,0.0,0.0,0,0,1,0,2.0,1.0
2021-06-14,21:00,UEFA Euro,Group stage,Mon,Home,D,0,0,se Sweden,2.3,1.2,84.0,10559.0,Jordi Alba,4-3-3,Slavko Vinčič,Match Report,0,17.0,5.0,17.6,0,0,2021,Spain,1,29,1,18,2.0,4.0,3.0,2.0,0.0,0.0,2.3,1.2,84.0,17.0,5.0,17.6,0.0,0.0,0,1,0,0,1.0,1.0
2021-06-15,18:00,UEFA Euro,Group stage,Tue,Home,L,0,3,pt Portugal,0.2,2.5,31.0,55662.0,Ádám Szalai,3-5-2,Cüneyt Çakιr,Match Report,0,5.0,3.0,23.4,0,0,2021,Hungary,1,24,1,6,1.0,0.0,0.0,0.0,0.0,3.0,0.2,2.5,31.0,5.0,3.0,23.4,0.0,0.0,0,0,0,1,1.0,1.0
2021-06-15,21:00,UEFA Euro,Group stage,Tue,Home,L,0,1,fr France,0.9,0.3,61.0,13000.0,Manuel Neuer,3-4-3,Carlos del Cerro,Match Report,0,10.0,1.0,16.1,0,0,2021,Germany,1,11,1,18,2.0,3.0,3.0,1.0,0.0,1.0,0.9,0.3,61.0,10.0,1.0,16.1,0.0,0.0,0,0,1,0,0.0,1.0
2021-06-15,21:00,UEFA Euro,Group stage,Tue,Away,W,1,0,de Germany,0.3,0.9,39.0,13000.0,Hugo Lloris,4-3-3,Carlos del Cerro,Match Report,0,4.0,1.0,13.0,0,0,2021,France,0,6,1,18,2.0,4.0,2.0,2.0,1.0,0.0,0.3,0.9,39.0,4.0,1.0,13.0,0.0,0.0,1,1,0,0,2.0,1.0
2021-06-15,18:00,UEFA Euro,Group stage,Tue,Away,W,3,0,hu Hungary,2.5,0.2,69.0,55662.0,Cristiano Ronaldo,4-2-3-1,Cüneyt Çakιr,Match Report,0,10.0,6.0,15.2,1,1,2021,Portugal,0,14,1,18,2.0,5.0,4.0,2.0,3.0,0.0,2.5,0.2,69.0,10.0,6.0,15.2,1.0,1.0,1,0,0,1,1.0,2.0
2021-06-16,21:00,UEFA Euro,Group stage,Wed,Home,W,3,0,ch Switzerland,2.7,0.2,49.0,12445.0,Giorgio Chiellini,4-3-3,Sergey Karasev,Match Report,0,13.0,3.0,17.5,0,0,2021,Italy,1,4,1,18,2.0,5.0,3.0,3.0,3.0,0.0,2.3,0.4,56.5,18.5,5.5,17.95,0.0,0.0,1,0,0,0,0.0,2.0
2021-06-16,20:00,UEFA Euro,Group stage,Wed,Neutral,L,0,2,wls Wales,1.2,3.5,62.0,19762.0,Burak Yılmaz,4-1-4-1,Artur Soares Dias,Match Report,0,18.0,5.0,16.2,0,0,2021,Turkiye,2,34,1,12,0.0,2.0,1.0,0.0,0.0,2.5,0.8999999999999999,2.7,49.0,10.5,2.5,15.0,0.0,0.0,0,0,0,0,1.0,2.0
2021-06-16,21:00,UEFA Euro,Group stage,Wed,Away,L,0,3,it Italy,0.2,2.7,51.0,12445.0,Granit Xhaka,3-4-1-2,Sergey Karasev,Match Report,0,6.0,1.0,22.7,0,0,2021,Switzerland,0,17,1,12,2.0,1.0,0.0,0.0,0.5,2.0,1.1500000000000001,1.55,57.5,12.0,2.5,19.15,0.0,0.0,0,0,0,0,1.0,2.0
2021-06-16,16:00,UEFA Euro,Group stage,Wed,Away,L,0,1,ru Russia,0.8,1.0,41.0,24540.0,Paulus Arajuuri,5-3-2,Danny Makkelie,Match Report,0,11.0,1.0,16.7,0,0,2021,Finland,0,27,1,3,0.0,0.0,0.0,0.0,0.5,0.5,0.55,1.4,36.0,6.0,1.0,12.45,0.0,0.0,0,0,0,0,1.0,2.0
2021-06-16,20:00,UEFA Euro,Group stage,Wed,Neutral,W,2,0,tr Türkiye,3.5,1.2,38.0,19762.0,Gareth Bale,4-1-4-1,Artur Soares Dias,Match Report,0,15.0,7.0,12.9,0,1,2021,Wales,2,32,1,6,2.0,1.0,1.0,0.0,1.5,0.5,1.95,1.65,37.0,12.0,4.5,14.7,0.0,0.5,1,0,0,0,1.0,2.0
2021-06-16,16:00,UEFA Euro,Group stage,Wed,Home,W,1,0,fi Finland,1.0,0.8,59.0,24540.0,Artem Dzyuba,3-5-1-1,Danny Makkelie,Match Report,0,14.0,3.0,15.0,0,0,2021,Russia,1,10,1,15,0.0,1.0,1.0,0.0,0.5,1.5,0.65,1.1,46.5,9.5,2.0,17.65,0.0,0.0,1,0,0,0,1.0,2.0
2021-06-17,21:00,UEFA Euro,Group stage,Thu,Home,W,2,0,at Austria,3.1,0.7,47.0,15243.0,Georginio Wijnaldum,3-4-1-2,Orel Grinfeeld,Match Report,0,13.0,2.0,16.2,1,1,2021,Netherlands,1,1,1,15,1.0,3.0,2.0,0.0,2.5,1.0,2.3,0.6,54.5,14.0,4.5,16.85,0.5,0.5,1,0,0,0,0.0,1.0
2021-06-17,18:00,UEFA Euro,Group stage,Thu,Home,L,1,2,be Belgium,1.7,0.9,47.0,23395.0,Simon Kjær,3-4-3,Björn Kuipers,Match Report,0,21.0,5.0,17.1,0,0,2021,Denmark,1,2,1,12,1.0,2.0,1.0,0.0,0.5,1.5,1.75,0.6,58.0,21.0,5.0,17.35,0.0,0.5,0,0,0,0,2.0,1.0
2021-06-17,16:00,UEFA Euro,Group stage,Thu,Neutral,W,2,1,mk N. Macedonia,3.4,1.3,52.0,10001.0,Andriy Yarmolenko,4-3-3,Fernando Rapallini,Match Report,0,16.0,7.0,16.8,0,1,2021,Ukraine,2,19,1,9,1.0,1.0,0.0,0.0,2.0,2.0,1.95,1.4,45.0,11.5,6.0,18.1,0.0,0.5,1,0,0,0,1.0,2.0
2021-06-17,21:00,UEFA Euro,Group stage,Thu,Away,L,0,2,nl Netherlands,0.7,3.1,53.0,15243.0,David Alaba,3-1-4-2,Orel Grinfeeld,Match Report,0,9.0,1.0,17.5,0,0,2021,Austria,0,21,1,9,1.0,0.0,0.0,0.0,1.5,1.5,1.35,1.85,57.5,9.5,3.5,16.15,0.0,0.0,0,0,0,0,1.0,2.0
2021-06-17,18:00,UEFA Euro,Group stage,Thu,Away,W,2,1,dk Denmark,0.9,1.7,53.0,23395.0,Jan Vertonghen,3-4-3,Björn Kuipers,Match Report,0,6.0,4.0,20.3,0,0,2021,Belgium,0,7,1,9,2.0,2.0,0.0,0.0,2.5,0.5,1.15,1.0,59.5,7.5,4.0,18.75,0.0,0.0,1,0,0,0,0.0,2.0
2021-06-17,16:00,UEFA Euro,Group stage,Thu,Neutral,L,1,2,ua Ukraine,1.3,3.4,48.0,10001.0,Goran Pandev,3-5-2,Fernando Rapallini,Match Report,0,12.0,4.0,23.5,0,1,2021,North-Macedonia,2,33,1,3,0.0,0.0,0.0,0.0,1.0,2.5,0.95,2.7,43.0,9.5,3.0,21.05,0.0,0.5,0,0,0,0,1.0,2.0
2021-06-18,14:00,UEFA Euro,Group stage,Fri,Neutral,L,0,1,se Sweden,0.5,1.7,58.0,11525.0,Marek Hamšík,4-2-3-1,Daniel Siebert,Match Report,0,10.0,0.0,17.8,0,0,2021,Slovakia,2,29,1,6,1.0,0.0,0.0,0.0,1.0,1.0,0.45,1.5499999999999998,50.0,10.5,1.0,19.75,0.0,0.0,0,0,0,0,2.0,1.0
2021-06-18,14:00,UEFA Euro,Group stage,Fri,Neutral,W,1,0,sk Slovakia,1.7,0.5,42.0,11525.0,Sebastian Larsson,4-4-2,Daniel Siebert,Match Report,0,12.0,3.0,18.7,1,1,2021,Sweden,2,31,1,18,1.0,1.0,0.0,0.0,0.5,0.0,1.45,1.4,29.0,8.0,1.5,17.2,0.5,0.5,1,0,0,0,3.0,0.0
2021-06-18,20:00,UEFA Euro,Group stage,Fri,Away,D,0,0,eng England,0.6,1.4,40.0,20306.0,Andrew Robertson,3-4-1-2,Antonio Matéu Lahoz,Match Report,0,11.0,1.0,18.2,0,0,2021,Scotland,0,8,1,3,0.0,0.0,0.0,0.0,0.0,1.0,1.25,1.25,48.5,15.0,2.5,16.95,0.0,0.0,0,0,0,0,1.0,2.0
2021-06-18,17:00,UEFA Euro,Group stage,Fri,Neutral,D,1,1,cz Czechia,0.9,1.6,49.0,5607.0,Luka Modrić,4-2-3-1,Carlos del Cerro,Match Report,0,11.0,2.0,20.0,0,0,2021,Croatia,2,5,1,15,2.0,1.0,0.0,0.0,0.5,1.0,0.65,1.55,50.0,9.5,2.0,20.55,0.0,0.0,0,0,0,1,1.0,2.0
2021-06-18,20:00,UEFA Euro,Group stage,Fri,Home,D,0,0,sct Scotland,1.4,0.6,60.0,20306.0,Harry Kane,4-3-3,Antonio Matéu Lahoz,Match Report,0,9.0,1.0,14.6,0,0,2021,England,1,28,1,15,2.0,3.0,1.0,1.0,0.5,0.0,1.45,0.5,54.5,8.5,1.5,15.8,0.0,0.0,0,0,0,0,0.0,3.0
2021-06-18,17:00,UEFA Euro,Group stage,Fri,Neutral,D,1,1,hr Croatia,1.6,0.9,51.0,5607.0,Vladimír Darida,4-2-3-1,Carlos del Cerro,Match Report,0,10.0,0.0,15.4,1,1,2021,Czechia,2,13,1,18,1.0,3.0,1.0,0.0,1.5,0.5,1.35,1.4,47.0,10.0,3.5,17.75,0.5,0.5,0,0,0,1,1.0,2.0
2021-06-19,15:00,UEFA Euro,Group stage,Sat,Away,D,1,1,hu Hungary,2.0,0.4,66.0,55998.0,Hugo Lloris,4-3-3,Michael Oliver,Match Report,0,15.0,4.0,17.7,0,0,2021,France,0,14,1,18,2.0,4.0,2.0,2.0,1.0,0.5,1.15,0.65,52.5,9.5,2.5,15.35,0.0,0.0,0,0,0,0,2.0,1.0
2021-06-19,18:00,UEFA Euro,Group stage,Sat,Home,W,4,2,pt Portugal,2.6,2.0,57.0,12926.0,Manuel Neuer,3-4-3,Anthony Taylor,Match Report,0,12.0,7.0,14.5,0,0,2021,Germany,1,24,1,18,2.0,3.0,3.0,1.0,2.0,1.5,1.75,1.15,59.0,11.0,4.0,15.3,0.0,0.0,1,2,1,0,0.0,2.0
2021-06-19,21:00,UEFA Euro,Group stage,Sat,Away,D,1,1,es Spain,1.3,2.9,24.0,11742.0,Robert Lewandowski,3-5-2,Daniele Orsato,Match Report,0,5.0,2.0,15.2,0,0,2021,Poland,0,9,1,12,1.0,1.0,0.0,0.0,1.0,1.5,1.35,1.65,41.0,11.0,2.5,17.35,0.0,0.0,0,0,0,0,2.0,1.0
2021-06-19,18:00,UEFA Euro,Group stage,Sat,Away,L,2,4,de Germany,2.0,2.6,43.0,12926.0,Cristiano Ronaldo,4-1-4-1,Anthony Taylor,Match Report,0,7.0,2.0,15.8,0,0,2021,Portugal,0,6,1,18,2.0,5.0,4.0,2.0,2.5,2.0,2.25,1.4000000000000001,56.0,8.5,4.0,15.5,0.5,0.5,0,1,2,0,0.0,3.0
2021-06-19,15:00,UEFA Euro,Group stage,Sat,Home,D,1,1,fr France,0.4,2.0,34.0,55998.0,Ádám Szalai,3-5-2,Michael Oliver,Match Report,0,5.0,3.0,23.9,0,0,2021,Hungary,1,11,1,6,1.0,0.0,0.0,0.0,0.5,2.0,0.30000000000000004,2.25,32.5,5.0,3.0,23.65,0.0,0.0,0,0,0,0,1.0,2.0
2021-06-19,21:00,UEFA Euro,Group stage,Sat,Home,D,1,1,pl Poland,2.9,1.3,76.0,11742.0,Jordi Alba,4-3-3,Daniele Orsato,Match Report,0,11.0,5.0,17.2,0,1,2021,Spain,1,23,1,18,2.0,4.0,3.0,2.0,0.5,0.5,2.5999999999999996,1.25,80.0,14.0,5.0,17.4,0.0,0.5,0,0,0,0,1.0,2.0
2021-06-20,20:00,UEFA Euro,Group stage,Sun,Neutral,W,3,1,tr Türkiye,2.1,1.2,51.0,17138.0,Granit Xhaka,3-4-1-2,Slavko Vinčič,Match Report,0,23.0,10.0,19.2,0,0,2021,Switzerland,2,32,1,12,2.0,1.0,0.0,0.0,1.3333333333333333,1.6666666666666667,1.4666666666666668,1.4333333333333333,55.333333333333336,15.666666666666666,5.0,19.166666666666668,0.0,0.0,1,0,1,0,1.0,2.0
2021-06-20,20:00,UEFA Euro,Group stage,Sun,Neutral,L,1,3,ch Switzerland,1.2,2.1,49.0,17138.0,Burak Yılmaz,4-1-4-1,Slavko Vinčič,Match Report,0,19.0,6.0,22.0,0,0,2021,Turkiye,2,4,1,12,0.0,2.0,1.0,0.0,0.3333333333333333,2.6666666666666665,1.0,2.5,49.0,13.333333333333334,3.6666666666666665,17.333333333333332,0.0,0.0,0,1,0,0,1.0,2.0
